campaign_id,campaign_type,discount_bracket,impressions,conversions,start_date,end_date
3,New User,0%,3002,27,2025-05-12,2025-05-25
10,Flash Sale,0%,4074,19,2024-09-15,2024-10-04
10,Flash Sale,1-10%,1686,25,2024-09-15,2024-10-04
2,Referral,21-30%,3096,67,2024-09-10,2024-09-26
10,Flash Sale,0%,2955,24,2024-09-15,2024-10-04
6,Category Push,11-20%,4442,85,2025-07-18,2025-08-01
4,New User,11-20%,4636,90,2025-02-11,2025-02-19
7,Payday,21-30%,521,14,2025-03-13,2025-03-31
3,New User,0%,1933,12,2025-05-12,2025-05-25
9,Referral,1-10%,2092,22,2024-03-15,2024-03-29
7,Payday,0%,1628,13,2025-03-13,2025-03-31
12,Flash Sale,11-20%,1448,26,2025-06-25,2025-07-04
11,Payday,1-10%,2176,30,2024-08-02,2024-08-16
5,Festival,1-10%,4137,42,2024-02-24,2024-03-05
11,Payday,1-10%,849,7,2024-08-02,2024-08-16
9,Referral,0%,3927,43,2024-03-15,2024-03-29
9,Referral,0%,4727,37,2024-03-15,2024-03-29
4,New User,21-30%,3431,75,2025-02-11,2025-02-19
9,Referral,0%,2374,24,2024-03-15,2024-03-29
2,Referral,1-10%,700,13,2024-09-10,2024-09-26
11,Payday,1-10%,2358,28,2024-08-02,2024-08-16
8,Festival,0%,4061,33,2025-03-28,2025-04-14
4,New User,11-20%,1382,29,2025-02-11,2025-02-19
1,Clearance,21-30%,4854,176,2025-03-28,2025-04-05
7,Payday,1-10%,3286,64,2025-03-13,2025-03-31
2,Referral,1-10%,1574,11,2024-09-10,2024-09-26
8,Festival,1-10%,281,4,2025-03-28,2025-04-14
7,Payday,1-10%,1819,17,2025-03-13,2025-03-31
2,Referral,1-10%,3943,43,2024-09-10,2024-09-26
8,Festival,31-50%,4638,131,2025-03-28,2025-04-14
6,Category Push,11-20%,3478,73,2025-07-18,2025-08-01
1,Clearance,11-20%,87,0,2025-03-28,2025-04-05
11,Payday,1-10%,1831,23,2024-08-02,2024-08-16
9,Referral,11-20%,3026,69,2024-03-15,2024-03-29
1,Clearance,31-50%,4357,107,2025-03-28,2025-04-05
6,Category Push,11-20%,610,14,2025-07-18,2025-08-01
3,New User,1-10%,3286,52,2025-05-12,2025-05-25
8,Festival,0%,3580,28,2025-03-28,2025-04-14
2,Referral,31-50%,2945,74,2024-09-10,2024-09-26
1,Clearance,11-20%,2858,65,2025-03-28,2025-04-05
7,Payday,0%,3208,31,2025-03-13,2025-03-31
2,Referral,0%,4771,27,2024-09-10,2024-09-26
7,Payday,0%,792,7,2025-03-13,2025-03-31
7,Payday,21-30%,4188,110,2025-03-13,2025-03-31
6,Category Push,1-10%,2003,28,2025-07-18,2025-08-01
7,Payday,0%,3940,37,2025-03-13,2025-03-31
11,Payday,1-10%,2487,42,2024-08-02,2024-08-16
12,Flash Sale,0%,2095,24,2025-06-25,2025-07-04
3,New User,0%,3402,35,2025-05-12,2025-05-25
1,Clearance,11-20%,248,4,2025-03-28,2025-04-05
10,Flash Sale,11-20%,1280,25,2024-09-15,2024-10-04
12,Flash Sale,31-50%,2598,71,2025-06-25,2025-07-04
7,Payday,1-10%,2676,48,2025-03-13,2025-03-31
7,Payday,11-20%,197,6,2025-03-13,2025-03-31
11,Payday,21-30%,4536,122,2024-08-02,2024-08-16
4,New User,0%,3325,30,2025-02-11,2025-02-19
4,New User,11-20%,621,8,2025-02-11,2025-02-19
3,New User,21-30%,1913,43,2025-05-12,2025-05-25
3,New User,11-20%,2684,47,2025-05-12,2025-05-25
12,Flash Sale,1-10%,2754,28,2025-06-25,2025-07-04
12,Flash Sale,21-30%,3501,74,2025-06-25,2025-07-04
12,Flash Sale,0%,2001,17,2025-06-25,2025-07-04
7,Payday,11-20%,1127,20,2025-03-13,2025-03-31
3,New User,0%,1518,12,2025-05-12,2025-05-25
10,Flash Sale,0%,4056,28,2024-09-15,2024-10-04
4,New User,11-20%,1107,16,2025-02-11,2025-02-19
8,Festival,1-10%,4487,50,2025-03-28,2025-04-14
11,Payday,11-20%,3493,63,2024-08-02,2024-08-16
11,Payday,21-30%,4839,131,2024-08-02,2024-08-16
6,Category Push,11-20%,778,19,2025-07-18,2025-08-01
5,Festival,1-10%,4957,49,2024-02-24,2024-03-05
10,Flash Sale,31-50%,975,36,2024-09-15,2024-10-04
9,Referral,0%,346,5,2024-03-15,2024-03-29
2,Referral,0%,585,5,2024-09-10,2024-09-26
10,Flash Sale,11-20%,4616,78,2024-09-15,2024-10-04
5,Festival,1-10%,1411,22,2024-02-24,2024-03-05
9,Referral,1-10%,3717,46,2024-03-15,2024-03-29
3,New User,0%,1112,14,2025-05-12,2025-05-25
4,New User,21-30%,4774,89,2025-02-11,2025-02-19
3,New User,0%,2807,33,2025-05-12,2025-05-25
2,Referral,1-10%,1724,28,2024-09-10,2024-09-26
10,Flash Sale,11-20%,4988,109,2024-09-15,2024-10-04
5,Festival,21-30%,4099,108,2024-02-24,2024-03-05
3,New User,11-20%,1998,33,2025-05-12,2025-05-25
2,Referral,0%,1510,15,2024-09-10,2024-09-26
3,New User,11-20%,1675,30,2025-05-12,2025-05-25
5,Festival,11-20%,1542,34,2024-02-24,2024-03-05
12,Flash Sale,11-20%,1954,38,2025-06-25,2025-07-04
6,Category Push,0%,974,9,2025-07-18,2025-08-01
1,Clearance,11-20%,2827,56,2025-03-28,2025-04-05
3,New User,31-50%,4698,105,2025-05-12,2025-05-25
6,Category Push,11-20%,897,16,2025-07-18,2025-08-01
3,New User,0%,1941,23,2025-05-12,2025-05-25
2,Referral,1-10%,417,4,2024-09-10,2024-09-26
10,Flash Sale,21-30%,3547,82,2024-09-15,2024-10-04
2,Referral,1-10%,3606,41,2024-09-10,2024-09-26
12,Flash Sale,21-30%,2976,59,2025-06-25,2025-07-04
10,Flash Sale,31-50%,77,1,2024-09-15,2024-10-04
2,Referral,1-10%,2959,40,2024-09-10,2024-09-26
7,Payday,11-20%,4742,90,2025-03-13,2025-03-31
8,Festival,11-20%,1278,28,2025-03-28,2025-04-14
3,New User,11-20%,2022,32,2025-05-12,2025-05-25
12,Flash Sale,0%,767,5,2025-06-25,2025-07-04
12,Flash Sale,1-10%,3570,42,2025-06-25,2025-07-04
4,New User,0%,1715,11,2025-02-11,2025-02-19
4,New User,21-30%,2242,49,2025-02-11,2025-02-19
12,Flash Sale,21-30%,2908,75,2025-06-25,2025-07-04
11,Payday,31-50%,552,12,2024-08-02,2024-08-16
3,New User,21-30%,671,24,2025-05-12,2025-05-25
12,Flash Sale,21-30%,1283,28,2025-06-25,2025-07-04
6,Category Push,0%,3491,60,2025-07-18,2025-08-01
8,Festival,1-10%,3236,57,2025-03-28,2025-04-14
3,New User,11-20%,2515,57,2025-05-12,2025-05-25
1,Clearance,11-20%,3101,39,2025-03-28,2025-04-05
10,Flash Sale,0%,227,0,2024-09-15,2024-10-04
5,Festival,21-30%,4639,99,2024-02-24,2024-03-05
4,New User,1-10%,4184,50,2025-02-11,2025-02-19
3,New User,11-20%,3267,76,2025-05-12,2025-05-25
4,New User,11-20%,2154,43,2025-02-11,2025-02-19
11,Payday,21-30%,4594,108,2024-08-02,2024-08-16
10,Flash Sale,0%,516,5,2024-09-15,2024-10-04
5,Festival,21-30%,3287,68,2024-02-24,2024-03-05
2,Referral,0%,2446,23,2024-09-10,2024-09-26
11,Payday,1-10%,110,3,2024-08-02,2024-08-16
9,Referral,11-20%,2992,50,2024-03-15,2024-03-29
4,New User,1-10%,1687,26,2025-02-11,2025-02-19
5,Festival,31-50%,4469,115,2024-02-24,2024-03-05
7,Payday,11-20%,487,11,2025-03-13,2025-03-31
8,Festival,0%,2764,17,2025-03-28,2025-04-14
3,New User,1-10%,2684,23,2025-05-12,2025-05-25
5,Festival,0%,3485,32,2024-02-24,2024-03-05
11,Payday,21-30%,1321,36,2024-08-02,2024-08-16
2,Referral,1-10%,4632,49,2024-09-10,2024-09-26
1,Clearance,0%,3704,29,2025-03-28,2025-04-05
10,Flash Sale,1-10%,3462,51,2024-09-15,2024-10-04
1,Clearance,11-20%,2882,50,2025-03-28,2025-04-05
5,Festival,0%,2825,21,2024-02-24,2024-03-05
10,Flash Sale,1-10%,1662,22,2024-09-15,2024-10-04
8,Festival,21-30%,2197,50,2025-03-28,2025-04-14
8,Festival,11-20%,1793,35,2025-03-28,2025-04-14
4,New User,11-20%,3255,63,2025-02-11,2025-02-19
5,Festival,11-20%,1514,34,2024-02-24,2024-03-05
10,Flash Sale,11-20%,3334,60,2024-09-15,2024-10-04
9,Referral,21-30%,4353,79,2024-03-15,2024-03-29
1,Clearance,1-10%,3400,54,2025-03-28,2025-04-05
6,Category Push,1-10%,3762,62,2025-07-18,2025-08-01
8,Festival,31-50%,1503,42,2025-03-28,2025-04-14
9,Referral,11-20%,377,7,2024-03-15,2024-03-29
7,Payday,1-10%,3432,36,2025-03-13,2025-03-31
6,Category Push,1-10%,3896,54,2025-07-18,2025-08-01
4,New User,0%,2798,30,2025-02-11,2025-02-19
10,Flash Sale,0%,4535,44,2024-09-15,2024-10-04
4,New User,1-10%,3383,47,2025-02-11,2025-02-19
10,Flash Sale,0%,4052,36,2024-09-15,2024-10-04
5,Festival,0%,2352,25,2024-02-24,2024-03-05
7,Payday,21-30%,2243,57,2025-03-13,2025-03-31
5,Festival,0%,1417,17,2024-02-24,2024-03-05
10,Flash Sale,31-50%,2574,72,2024-09-15,2024-10-04
1,Clearance,1-10%,2091,28,2025-03-28,2025-04-05
1,Clearance,31-50%,3447,93,2025-03-28,2025-04-05
2,Referral,1-10%,2204,28,2024-09-10,2024-09-26
12,Flash Sale,21-30%,3460,68,2025-06-25,2025-07-04
9,Referral,11-20%,473,9,2024-03-15,2024-03-29
12,Flash Sale,1-10%,2372,25,2025-06-25,2025-07-04
1,Clearance,0%,3858,39,2025-03-28,2025-04-05
2,Referral,21-30%,2750,60,2024-09-10,2024-09-26
10,Flash Sale,21-30%,4296,82,2024-09-15,2024-10-04
1,Clearance,11-20%,474,9,2025-03-28,2025-04-05
8,Festival,1-10%,2436,31,2025-03-28,2025-04-14
9,Referral,1-10%,1688,24,2024-03-15,2024-03-29
11,Payday,11-20%,4862,127,2024-08-02,2024-08-16
7,Payday,0%,624,1,2025-03-13,2025-03-31
12,Flash Sale,1-10%,2596,38,2025-06-25,2025-07-04
3,New User,11-20%,1207,25,2025-05-12,2025-05-25
10,Flash Sale,11-20%,2182,31,2024-09-15,2024-10-04
3,New User,11-20%,2944,61,2025-05-12,2025-05-25
9,Referral,21-30%,154,1,2024-03-15,2024-03-29
5,Festival,11-20%,861,17,2024-02-24,2024-03-05
6,Category Push,0%,777,2,2025-07-18,2025-08-01
6,Category Push,1-10%,4497,35,2025-07-18,2025-08-01
3,New User,31-50%,132,3,2025-05-12,2025-05-25
12,Flash Sale,11-20%,1127,16,2025-06-25,2025-07-04
8,Festival,0%,1163,9,2025-03-28,2025-04-14
3,New User,11-20%,2511,51,2025-05-12,2025-05-25
6,Category Push,0%,2446,20,2025-07-18,2025-08-01
9,Referral,0%,1210,6,2024-03-15,2024-03-29
10,Flash Sale,0%,630,10,2024-09-15,2024-10-04
11,Payday,11-20%,3135,62,2024-08-02,2024-08-16
6,Category Push,11-20%,4399,64,2025-07-18,2025-08-01
3,New User,21-30%,3831,82,2025-05-12,2025-05-25
10,Flash Sale,21-30%,1440,33,2024-09-15,2024-10-04
11,Payday,11-20%,578,16,2024-08-02,2024-08-16
4,New User,11-20%,4991,106,2025-02-11,2025-02-19
5,Festival,11-20%,1901,29,2024-02-24,2024-03-05
5,Festival,0%,552,5,2024-02-24,2024-03-05
7,Payday,1-10%,1592,30,2025-03-13,2025-03-31
12,Flash Sale,1-10%,2397,26,2025-06-25,2025-07-04
3,New User,21-30%,1833,37,2025-05-12,2025-05-25
11,Payday,1-10%,2475,37,2024-08-02,2024-08-16
9,Referral,1-10%,3650,42,2024-03-15,2024-03-29
2,Referral,11-20%,783,9,2024-09-10,2024-09-26
2,Referral,11-20%,3929,92,2024-09-10,2024-09-26
11,Payday,1-10%,3434,46,2024-08-02,2024-08-16
9,Referral,21-30%,3153,81,2024-03-15,2024-03-29
3,New User,21-30%,4448,108,2025-05-12,2025-05-25
5,Festival,1-10%,1664,28,2024-02-24,2024-03-05
9,Referral,0%,4248,28,2024-03-15,2024-03-29
12,Flash Sale,1-10%,4744,50,2025-06-25,2025-07-04
9,Referral,0%,4551,61,2024-03-15,2024-03-29
5,Festival,21-30%,1333,31,2024-02-24,2024-03-05
4,New User,1-10%,2804,44,2025-02-11,2025-02-19
11,Payday,11-20%,4216,81,2024-08-02,2024-08-16
7,Payday,1-10%,3138,42,2025-03-13,2025-03-31
4,New User,11-20%,3369,54,2025-02-11,2025-02-19
8,Festival,11-20%,4087,60,2025-03-28,2025-04-14
4,New User,1-10%,367,4,2025-02-11,2025-02-19
3,New User,31-50%,3405,62,2025-05-12,2025-05-25
8,Festival,11-20%,3005,62,2025-03-28,2025-04-14
3,New User,1-10%,1513,14,2025-05-12,2025-05-25
10,Flash Sale,0%,1311,10,2024-09-15,2024-10-04
8,Festival,21-30%,4770,161,2025-03-28,2025-04-14
9,Referral,0%,1776,13,2024-03-15,2024-03-29
11,Payday,11-20%,4189,71,2024-08-02,2024-08-16
4,New User,11-20%,1820,30,2025-02-11,2025-02-19
11,Payday,1-10%,1399,27,2024-08-02,2024-08-16
4,New User,1-10%,4914,77,2025-02-11,2025-02-19
7,Payday,1-10%,673,7,2025-03-13,2025-03-31
8,Festival,1-10%,3846,69,2025-03-28,2025-04-14
7,Payday,0%,1745,23,2025-03-13,2025-03-31
4,New User,0%,4756,33,2025-02-11,2025-02-19
1,Clearance,1-10%,3642,41,2025-03-28,2025-04-05
1,Clearance,21-30%,3418,92,2025-03-28,2025-04-05
6,Category Push,1-10%,4639,47,2025-07-18,2025-08-01
1,Clearance,0%,1383,15,2025-03-28,2025-04-05
9,Referral,11-20%,3802,84,2024-03-15,2024-03-29
10,Flash Sale,31-50%,3032,72,2024-09-15,2024-10-04
5,Festival,1-10%,2721,33,2024-02-24,2024-03-05
2,Referral,21-30%,1797,46,2024-09-10,2024-09-26
4,New User,1-10%,4771,77,2025-02-11,2025-02-19
6,Category Push,1-10%,2267,36,2025-07-18,2025-08-01
4,New User,1-10%,3304,52,2025-02-11,2025-02-19
9,Referral,0%,951,6,2024-03-15,2024-03-29
3,New User,0%,1967,8,2025-05-12,2025-05-25
9,Referral,0%,1053,7,2024-03-15,2024-03-29
12,Flash Sale,31-50%,2460,50,2025-06-25,2025-07-04
3,New User,21-30%,1084,27,2025-05-12,2025-05-25
8,Festival,0%,4645,51,2025-03-28,2025-04-14
10,Flash Sale,11-20%,1573,29,2024-09-15,2024-10-04
9,Referral,31-50%,926,21,2024-03-15,2024-03-29
5,Festival,0%,3738,37,2024-02-24,2024-03-05
3,New User,1-10%,2769,38,2025-05-12,2025-05-25
6,Category Push,11-20%,3658,75,2025-07-18,2025-08-01
12,Flash Sale,21-30%,1762,55,2025-06-25,2025-07-04
1,Clearance,21-30%,3086,67,2025-03-28,2025-04-05
1,Clearance,0%,1327,14,2025-03-28,2025-04-05
6,Category Push,0%,2430,19,2025-07-18,2025-08-01
12,Flash Sale,1-10%,1898,36,2025-06-25,2025-07-04
1,Clearance,1-10%,53,0,2025-03-28,2025-04-05
7,Payday,21-30%,1744,44,2025-03-13,2025-03-31
2,Referral,21-30%,4795,114,2024-09-10,2024-09-26
7,Payday,0%,115,0,2025-03-13,2025-03-31
8,Festival,21-30%,4865,114,2025-03-28,2025-04-14
9,Referral,0%,3251,27,2024-03-15,2024-03-29
6,Category Push,11-20%,4334,92,2025-07-18,2025-08-01
12,Flash Sale,1-10%,945,20,2025-06-25,2025-07-04
2,Referral,11-20%,4673,97,2024-09-10,2024-09-26
9,Referral,11-20%,2861,63,2024-03-15,2024-03-29
10,Flash Sale,0%,2084,10,2024-09-15,2024-10-04
10,Flash Sale,0%,2280,18,2024-09-15,2024-10-04
9,Referral,11-20%,2058,31,2024-03-15,2024-03-29
4,New User,1-10%,3267,39,2025-02-11,2025-02-19
12,Flash Sale,11-20%,1325,23,2025-06-25,2025-07-04
5,Festival,11-20%,2124,31,2024-02-24,2024-03-05
4,New User,11-20%,1398,32,2025-02-11,2025-02-19
7,Payday,11-20%,724,9,2025-03-13,2025-03-31
9,Referral,11-20%,2001,43,2024-03-15,2024-03-29
3,New User,11-20%,4162,101,2025-05-12,2025-05-25
3,New User,1-10%,1011,14,2025-05-12,2025-05-25
6,Category Push,0%,1814,14,2025-07-18,2025-08-01
7,Payday,1-10%,2203,26,2025-03-13,2025-03-31
4,New User,1-10%,2464,34,2025-02-11,2025-02-19
4,New User,21-30%,1023,21,2025-02-11,2025-02-19
1,Clearance,1-10%,991,20,2025-03-28,2025-04-05
8,Festival,1-10%,3404,45,2025-03-28,2025-04-14
2,Referral,0%,583,7,2024-09-10,2024-09-26
9,Referral,0%,1973,11,2024-03-15,2024-03-29
7,Payday,1-10%,4661,83,2025-03-13,2025-03-31
4,New User,0%,2898,32,2025-02-11,2025-02-19
10,Flash Sale,21-30%,734,16,2024-09-15,2024-10-04
8,Festival,0%,715,5,2025-03-28,2025-04-14
1,Clearance,1-10%,3094,36,2025-03-28,2025-04-05
2,Referral,11-20%,497,4,2024-09-10,2024-09-26
6,Category Push,21-30%,4436,102,2025-07-18,2025-08-01
3,New User,1-10%,2824,45,2025-05-12,2025-05-25
5,Festival,21-30%,2118,49,2024-02-24,2024-03-05
12,Flash Sale,11-20%,4987,113,2025-06-25,2025-07-04
11,Payday,1-10%,3243,42,2024-08-02,2024-08-16
5,Festival,21-30%,3018,72,2024-02-24,2024-03-05
12,Flash Sale,1-10%,3660,44,2025-06-25,2025-07-04
9,Referral,0%,2481,21,2024-03-15,2024-03-29
6,Category Push,11-20%,757,16,2025-07-18,2025-08-01
2,Referral,31-50%,1080,25,2024-09-10,2024-09-26
7,Payday,11-20%,1065,16,2025-03-13,2025-03-31
10,Flash Sale,21-30%,1925,54,2024-09-15,2024-10-04
3,New User,0%,1427,24,2025-05-12,2025-05-25
5,Festival,11-20%,3956,70,2024-02-24,2024-03-05
10,Flash Sale,1-10%,3241,40,2024-09-15,2024-10-04
3,New User,11-20%,3008,52,2025-05-12,2025-05-25
6,Category Push,1-10%,1015,12,2025-07-18,2025-08-01
3,New User,1-10%,1073,10,2025-05-12,2025-05-25
12,Flash Sale,11-20%,356,11,2025-06-25,2025-07-04
2,Referral,11-20%,4490,101,2024-09-10,2024-09-26
12,Flash Sale,1-10%,4804,48,2025-06-25,2025-07-04
2,Referral,1-10%,1939,26,2024-09-10,2024-09-26
8,Festival,11-20%,4444,78,2025-03-28,2025-04-14
6,Category Push,1-10%,4259,49,2025-07-18,2025-08-01
3,New User,31-50%,3111,78,2025-05-12,2025-05-25
12,Flash Sale,31-50%,2503,74,2025-06-25,2025-07-04
4,New User,1-10%,4249,48,2025-02-11,2025-02-19
9,Referral,1-10%,488,8,2024-03-15,2024-03-29
8,Festival,1-10%,4090,54,2025-03-28,2025-04-14
7,Payday,11-20%,3468,62,2025-03-13,2025-03-31
2,Referral,1-10%,310,6,2024-09-10,2024-09-26
3,New User,1-10%,1896,23,2025-05-12,2025-05-25
1,Clearance,31-50%,1803,38,2025-03-28,2025-04-05
11,Payday,0%,4825,56,2024-08-02,2024-08-16
3,New User,1-10%,315,1,2025-05-12,2025-05-25
12,Flash Sale,0%,2626,33,2025-06-25,2025-07-04
12,Flash Sale,11-20%,3568,52,2025-06-25,2025-07-04
5,Festival,11-20%,1424,27,2024-02-24,2024-03-05
11,Payday,11-20%,1151,16,2024-08-02,2024-08-16
4,New User,1-10%,3325,40,2025-02-11,2025-02-19
11,Payday,11-20%,459,8,2024-08-02,2024-08-16
9,Referral,11-20%,2188,63,2024-03-15,2024-03-29
10,Flash Sale,1-10%,963,16,2024-09-15,2024-10-04
6,Category Push,0%,1875,13,2025-07-18,2025-08-01
5,Festival,0%,2451,16,2024-02-24,2024-03-05
9,Referral,11-20%,633,9,2024-03-15,2024-03-29
3,New User,0%,3834,37,2025-05-12,2025-05-25
4,New User,1-10%,1390,18,2025-02-11,2025-02-19
8,Festival,21-30%,961,25,2025-03-28,2025-04-14
11,Payday,0%,2231,12,2024-08-02,2024-08-16
11,Payday,0%,928,8,2024-08-02,2024-08-16
12,Flash Sale,21-30%,2758,46,2025-06-25,2025-07-04
3,New User,21-30%,494,16,2025-05-12,2025-05-25
4,New User,1-10%,1984,16,2025-02-11,2025-02-19
9,Referral,11-20%,4331,77,2024-03-15,2024-03-29
5,Festival,11-20%,2219,41,2024-02-24,2024-03-05
4,New User,0%,4613,36,2025-02-11,2025-02-19
4,New User,0%,3986,39,2025-02-11,2025-02-19
9,Referral,11-20%,1736,32,2024-03-15,2024-03-29
5,Festival,11-20%,196,2,2024-02-24,2024-03-05
7,Payday,21-30%,3856,73,2025-03-13,2025-03-31
4,New User,0%,3341,28,2025-02-11,2025-02-19
3,New User,11-20%,236,4,2025-05-12,2025-05-25
8,Festival,21-30%,2468,40,2025-03-28,2025-04-14
4,New User,1-10%,199,2,2025-02-11,2025-02-19
3,New User,0%,381,7,2025-05-12,2025-05-25
2,Referral,1-10%,3609,42,2024-09-10,2024-09-26
5,Festival,1-10%,3088,55,2024-02-24,2024-03-05
1,Clearance,1-10%,605,6,2025-03-28,2025-04-05
6,Category Push,1-10%,4254,46,2025-07-18,2025-08-01
3,New User,11-20%,3480,70,2025-05-12,2025-05-25
2,Referral,31-50%,1663,21,2024-09-10,2024-09-26
12,Flash Sale,21-30%,858,11,2025-06-25,2025-07-04
7,Payday,21-30%,3051,76,2025-03-13,2025-03-31
1,Clearance,0%,1832,22,2025-03-28,2025-04-05
3,New User,11-20%,2177,45,2025-05-12,2025-05-25
1,Clearance,11-20%,532,11,2025-03-28,2025-04-05
12,Flash Sale,1-10%,3865,57,2025-06-25,2025-07-04
10,Flash Sale,11-20%,737,13,2024-09-15,2024-10-04
7,Payday,11-20%,1089,20,2025-03-13,2025-03-31
9,Referral,1-10%,3344,23,2024-03-15,2024-03-29
11,Payday,1-10%,367,7,2024-08-02,2024-08-16
11,Payday,11-20%,4757,82,2024-08-02,2024-08-16
4,New User,11-20%,109,1,2025-02-11,2025-02-19
6,Category Push,1-10%,1379,15,2025-07-18,2025-08-01
3,New User,0%,1189,5,2025-05-12,2025-05-25
7,Payday,21-30%,160,7,2025-03-13,2025-03-31
10,Flash Sale,1-10%,2082,35,2024-09-15,2024-10-04
4,New User,21-30%,3645,73,2025-02-11,2025-02-19
8,Festival,1-10%,2513,37,2025-03-28,2025-04-14
3,New User,0%,4027,48,2025-05-12,2025-05-25
1,Clearance,11-20%,4469,100,2025-03-28,2025-04-05
9,Referral,31-50%,997,32,2024-03-15,2024-03-29
9,Referral,0%,1084,6,2024-03-15,2024-03-29
2,Referral,1-10%,2415,30,2024-09-10,2024-09-26
4,New User,0%,2025,10,2025-02-11,2025-02-19
4,New User,1-10%,398,5,2025-02-11,2025-02-19
3,New User,0%,4479,26,2025-05-12,2025-05-25
11,Payday,0%,3228,32,2024-08-02,2024-08-16
12,Flash Sale,0%,4636,65,2025-06-25,2025-07-04
4,New User,1-10%,3723,59,2025-02-11,2025-02-19
7,Payday,11-20%,4088,89,2025-03-13,2025-03-31
9,Referral,1-10%,1813,21,2024-03-15,2024-03-29
1,Clearance,31-50%,1707,57,2025-03-28,2025-04-05
10,Flash Sale,1-10%,4343,62,2024-09-15,2024-10-04
6,Category Push,1-10%,2608,41,2025-07-18,2025-08-01
2,Referral,1-10%,4413,80,2024-09-10,2024-09-26
9,Referral,1-10%,2383,33,2024-03-15,2024-03-29
9,Referral,1-10%,1122,11,2024-03-15,2024-03-29
3,New User,0%,3591,33,2025-05-12,2025-05-25
1,Clearance,11-20%,2675,34,2025-03-28,2025-04-05
3,New User,21-30%,3711,66,2025-05-12,2025-05-25
12,Flash Sale,1-10%,1064,11,2025-06-25,2025-07-04
10,Flash Sale,1-10%,4800,49,2024-09-15,2024-10-04
1,Clearance,11-20%,1483,30,2025-03-28,2025-04-05
6,Category Push,11-20%,2328,52,2025-07-18,2025-08-01
5,Festival,1-10%,2500,22,2024-02-24,2024-03-05
7,Payday,1-10%,1115,17,2025-03-13,2025-03-31
7,Payday,1-10%,1314,25,2025-03-13,2025-03-31
12,Flash Sale,11-20%,2249,50,2025-06-25,2025-07-04
6,Category Push,0%,3079,32,2025-07-18,2025-08-01
1,Clearance,11-20%,4736,86,2025-03-28,2025-04-05
8,Festival,0%,2734,18,2025-03-28,2025-04-14
1,Clearance,21-30%,2481,46,2025-03-28,2025-04-05
7,Payday,1-10%,1083,16,2025-03-13,2025-03-31
1,Clearance,21-30%,4079,101,2025-03-28,2025-04-05
9,Referral,1-10%,4719,60,2024-03-15,2024-03-29
11,Payday,31-50%,484,11,2024-08-02,2024-08-16
4,New User,0%,2339,23,2025-02-11,2025-02-19
1,Clearance,0%,3540,17,2025-03-28,2025-04-05
10,Flash Sale,0%,4583,30,2024-09-15,2024-10-04
2,Referral,1-10%,3658,41,2024-09-10,2024-09-26
6,Category Push,21-30%,2239,47,2025-07-18,2025-08-01
8,Festival,0%,1787,10,2025-03-28,2025-04-14
12,Flash Sale,0%,3571,31,2025-06-25,2025-07-04
10,Flash Sale,0%,3618,21,2024-09-15,2024-10-04
1,Clearance,11-20%,1321,18,2025-03-28,2025-04-05
12,Flash Sale,11-20%,4481,84,2025-06-25,2025-07-04
6,Category Push,1-10%,4399,65,2025-07-18,2025-08-01
10,Flash Sale,11-20%,1825,39,2024-09-15,2024-10-04
6,Category Push,1-10%,2539,30,2025-07-18,2025-08-01
6,Category Push,1-10%,4025,57,2025-07-18,2025-08-01
2,Referral,31-50%,1026,20,2024-09-10,2024-09-26
7,Payday,0%,4694,40,2025-03-13,2025-03-31
2,Referral,0%,2432,20,2024-09-10,2024-09-26
6,Category Push,1-10%,3153,48,2025-07-18,2025-08-01
7,Payday,21-30%,2444,59,2025-03-13,2025-03-31
12,Flash Sale,1-10%,2141,24,2025-06-25,2025-07-04
8,Festival,1-10%,222,3,2025-03-28,2025-04-14
7,Payday,1-10%,549,11,2025-03-13,2025-03-31
8,Festival,31-50%,3836,82,2025-03-28,2025-04-14
10,Flash Sale,1-10%,680,7,2024-09-15,2024-10-04
9,Referral,0%,4635,46,2024-03-15,2024-03-29
11,Payday,1-10%,2898,31,2024-08-02,2024-08-16
9,Referral,31-50%,358,4,2024-03-15,2024-03-29
3,New User,31-50%,2594,64,2025-05-12,2025-05-25
3,New User,0%,4623,43,2025-05-12,2025-05-25
10,Flash Sale,0%,153,2,2024-09-15,2024-10-04
7,Payday,0%,2535,32,2025-03-13,2025-03-31
3,New User,21-30%,4837,126,2025-05-12,2025-05-25
6,Category Push,11-20%,3079,59,2025-07-18,2025-08-01
6,Category Push,11-20%,2203,61,2025-07-18,2025-08-01
12,Flash Sale,1-10%,4045,58,2025-06-25,2025-07-04
2,Referral,11-20%,237,3,2024-09-10,2024-09-26
7,Payday,0%,63,1,2025-03-13,2025-03-31
6,Category Push,1-10%,3530,60,2025-07-18,2025-08-01
6,Category Push,11-20%,4806,81,2025-07-18,2025-08-01
11,Payday,1-10%,2557,29,2024-08-02,2024-08-16
12,Flash Sale,21-30%,1302,41,2025-06-25,2025-07-04
4,New User,1-10%,2104,12,2025-02-11,2025-02-19
10,Flash Sale,1-10%,3373,45,2024-09-15,2024-10-04
3,New User,31-50%,1385,26,2025-05-12,2025-05-25
12,Flash Sale,11-20%,1483,34,2025-06-25,2025-07-04
10,Flash Sale,1-10%,1551,14,2024-09-15,2024-10-04
9,Referral,11-20%,88,3,2024-03-15,2024-03-29
2,Referral,1-10%,2033,27,2024-09-10,2024-09-26
